account_id,customer_id,account_type,branch_code,opening_date,current_balance,available_balance,currency,account_status,freeze_status,last_transaction_date
ACC000012134,CUSTX5600,SALARY,BR0113,2026-01-31,64676.68,25098.26,INR,ACTIVE,N,2026-02-03
ACC000012135,CUST0009670,SAVINGS,BR0078,2024-06-28,70928.27,68852.66,GBP,ACTIVE,N,2025-01-29
ACC000012136,CUST0004354,SAVINGS,BR0036,2018-09-27,159558.95,118494.89,INR,ACTIVE,N,2026-06-20
ACC000012137,CUST0003247,SALARY,BR0110,2024-09-29,110528.24,83793.81,INR,ACTIVE,N,2026-01-05
ACC000012138,CUST0006047,SAVINGS,BR0052,2013-12-24,139645.33,130295.88,INR,ACTIVE,N,2023-06-28
ACC000012139,CUST0003083,SAVINGS,BR0100,2024-02-16,92148.13,77895.79,INR,ACTIVE,N,2025-06-02
ACC000012140,CUST0001213,CURRENT,BR0011,2023-08-23,28207.09,9917.37,INR,CLOSED,N,2023-09-21
ACC000012141,CUST0001704,SAVINGS,BR0053,2017-10-22,132315.13,121300.03,INR,ACTIVE,N,2023-12-16
ACC000012142,CUST0004320,SALARY,BR0036,2014-01-09,139810.66,137107.09,INR,ACTIVE,N,2024-02-26
ACC000012143,CUST0006553,SALARY,BR0105,2013-06-22,95994.76,54827.45,INR,ACTIVE,N,2025-09-05
ACC000012144,CUST0005923,SAVINGS,BR0082,2014-10-24,34336.95,13172.86,INR,ACTIVE,N,2025-04-20
ACC000012145,CUST0004610,SAVINGS,BR0026,2019-03-30,32242.29,4839.7,EUR,ACTIVE,N,2024-03-25
ACC000012146,CUST0003147,SAVINGS,BR0050,2022-03-12,303839.2,264134.83,INR,ACTIVE,N,2023-02-24
ACC000012147,CUST0008169,SAVINGS,BR0088,2013-10-28,249243.23,236732.55,INR,ACTIVE,N,2023-03-03
ACC000012148,CUST0004455,SAVINGS,BR0019,2020-12-18,232357.49,192113.86,INR,ACTIVE,N,2023-02-05
ACC000012149,CUST0006670,SALARY,BR0024,2019-09-10,20499.17,19421.21,INR,CLOSED,N,2024-03-31
ACC000012150,CUST0007276,SALARY,BR0108,2013-04-18,427336.65,408960.39,INR,ACTIVE,N,2026-01-10
ACC000012151,CUST0003298,SAVINGS,BR0038,2022-05-05,17853.74,114.56,INR,ACTIVE,N,2024-06-06
ACC000012152,CUST0006895,SAVINGS,BR0037,2026-05-29,186077.73,179456.09,INR,ACTIVE,N,2026-06-04
ACC000012153,CUST0002641,SALARY,BR0055,2026-05-22,10364.22,842.25,INR,ACTIVE,N,2026-05-28
ACC000012154,CUST0000189,SAVINGS,BR0002,2019-09-10,38312.55,24347.48,INR,ACTIVE,N,2023-11-06
ACC000012155,CUST0007774,CURRENT,BR0106,2026-04-05,138484.87,110022.54,INR,ACTIVE,N,2026-06-07
ACC000012156,CUST0008296,CURRENT,BR0025,2019-01-22,91982.88,83142.41,INR,ACTIVE,N,2023-03-24
ACC000012157,CUST0000702,CURRENT,BR0110,2016-01-15,153910.23,116311.07,INR,ACTIVE,N,2023-07-14
ACC000012158,CUST0005224,CURRENT,BR0055,2016-04-10,285903.46,276036.59,INR,ACTIVE,N,2025-04-23
ACC000012159,CUST0006809,SAVINGS,BR0061,2021-09-30,95426.9,87147.62,EUR,ACTIVE,N,2025-05-02
ACC000012160,CUST0000112,SAVINGS,BR0108,2025-07-02,36056.25,25432.13,INR,ACTIVE,N,2025-09-06
ACC000012161,CUST0009034,SAVINGS,BR0011,2025-10-12,83618.95,63219.54,INR,ACTIVE,N,2026-04-11
ACC000012162,CUST0001579,SAVINGS,BR0040,2025-07-21,25934.22,8977.64,INR,ACTIVE,N,2025-11-22
ACC000012163,CUST0004467,SAVINGS,BR0029,2021-04-14,305185.52,257716.35,INR,BLOCKED,Y,2026-02-21
ACC000012164,CUST0005009,CURRENT,BR0020,2026-03-10,58505.23,9585.28,INR,ACTIVE,N,2026-05-11
ACC000012165,CUST0004125,CURRENT,BR0023,2024-03-11,44332.58,28492.57,INR,ACTIVE,N,2024-10-11
ACC000012166,CUST0002824,SAVINGS,BR0068,2025-12-13,15273.31,13855.35,INR,ACTIVE,N,2026-04-23
ACC000012167,CUST0005611,SAVINGS,BR0055,2019-01-29,25859.79,4600.43,INR,ACTIVE,Y,2023-12-24
ACC000012168,CUST0005078,CURRENT,BR0112,2018-01-24,51790.42,5683.76,INR,ACTIVE,N,2023-08-31
ACC000012169,CUST0001711,SAVINGS,BR0005,2018-09-28,81825.84,56196.57,INR,ACTIVE,N,2025-05-15
ACC000012170,CUST0002004,SAVINGS,BR0085,2020-07-14,45976.82,22910.16,EUR,ACTIVE,N,2023-04-29
ACC000012171,CUST0005627,SAVINGS,BR0015,2018-04-05,198547.66,170753.86,INR,ACTIVE,N,2026-01-05
ACC000012172,CUST0008890,SAVINGS,BR0118,2023-06-29,146326.8,145450.01,INR,ACTIVE,N,2025-04-21
ACC000012173,CUST0008752,SAVINGS,BR0088,2014-06-09,90750.97,67110.42,INR,ACTIVE,N,2023-03-22
ACC000012174,CUST0004524,CURRENT,BR0089,2018-08-08,179682.43,147928.71,INR,ACTIVE,N,2025-01-02
ACC000012175,CUST0008168,SAVINGS,BR0050,2014-12-04,316229.66,303107.21,INR,ACTIVE,N,2025-01-14
ACC000012176,CUST0006495,CURRENT,BR0116,2018-04-02,44218.81,12116.77,EUR,ACTIVE,N,2025-11-08
ACC000012177,CUST0001332,SAVINGS,BR0031,2019-03-28,337703.32,292115.55,INR,ACTIVE,N,2023-04-09
ACC000012178,CUST0000934,SAVINGS,BR0071,2023-04-24,20869.2,9951.99,INR,ACTIVE,N,2026-03-07
ACC000012179,CUST0008815,CURRENT,BR0108,2022-09-19,72472.09,23393.71,INR,ACTIVE,N,2024-10-11
ACC000012180,CUST0008749,SAVINGS,BR0012,2019-11-15,131918.0,131138.41,USD,ACTIVE,N,2023-11-18
ACC000012181,CUST0000157,CURRENT,BR0026,2014-12-15,321610.12,314612.73,INR,ACTIVE,N,2024-11-23
ACC000012182,CUST0000761,SAVINGS,BR0012,2014-09-21,28466.98,13524.71,INR,ACTIVE,N,2025-07-06
ACC000012183,CUST0007693,SAVINGS,BR0063,2023-11-11,18505.96,3730.73,INR,ACTIVE,N,2024-11-24
ACC000012184,CUST0003209,CURRENT,BR0038,2025-08-11,36127.43,14575.1,INR,BLOCKED,Y,2026-07-18
ACC000012185,CUST0005119,CURRENT,BR0070,2026-05-07,102407.49,96984.64,INR,ACTIVE,N,2026-07-26
ACC000012186,CUST0001602,SAVINGS,BR0047,2023-03-12,440518.56,413052.44,INR,ACTIVE,N,2023-11-26
ACC000012187,CUST0007558,SAVINGS,BR0016,2024-03-02,80169.84,54395.18,INR,ACTIVE,Y,2024-08-25
ACC000012188,CUST0003362,SAVINGS,BR0027,2026-01-25,67131.88,19333.93,INR,ACTIVE,N,2026-02-20
ACC000012189,CUST0004403,SAVINGS,BR0086,2016-02-27,49642.66,22567.61,INR,ACTIVE,N,2025-09-13
ACC000012190,CUST0005828,SAVINGS,BR0044,2019-03-23,42045.53,34247.03,INR,ACTIVE,N,2025-03-08
ACC000012191,CUST0000672,SALARY,BR0077,2016-07-27,166896.82,151858.83,INR,ACTIVE,N,2024-07-10
ACC000012192,CUST0002900,SAVINGS,BR0021,2017-12-29,89045.88,43119.25,INR,ACTIVE,N,2023-05-02
ACC000012193,CUST0003923,FIXED_DEPOSIT,BR0028,2016-09-07,34024.02,33257.76,INR,ACTIVE,N,2025-10-24
ACC000012194,CUST0008557,SAVINGS,BR0020,2022-01-05,36192.32,18822.86,INR,ACTIVE,N,2024-10-14
ACC000012195,CUST0000525,CURRENT,BR0057,2015-02-19,26337.1,12607.08,INR,ACTIVE,N,2023-09-07
ACC000012196,CUST0008320,SALARY,BR0090,2024-09-03,84894.22,83132.52,INR,ACTIVE,Y,2026-05-25
ACC000012197,CUST0003673,SAVINGS,BR0021,2014-11-04,77190.42,33570.68,INR,ACTIVE,N,2024-09-21
ACC000012198,CUST0004826,SAVINGS,BR0071,2026-03-11,13899.16,12598.54,INR,ACTIVE,N,2026-07-18
ACC000012199,CUST0007507,SAVINGS,BR0026,2021-04-01,16514.3,9701.65,INR,CLOSED,N,2026-02-28
ACC000012200,CUST0005149,FIXED_DEPOSIT,BR0076,2025-04-23,189173.0,145100.89,INR,ACTIVE,N,2025-10-22
ACC000012201,CUST0006545,SALARY,BR0091,2017-08-04,140860.64,136722.63,INR,ACTIVE,N,2026-05-17
ACC000012202,CUST0000213,SAVINGS,BR0113,2020-05-21,108395.22,105691.57,INR,ACTIVE,N,2025-05-25
ACC000012203,CUST0000916,SAVINGS,BR0074,2017-04-10,57751.02,44457.27,INR,ACTIVE,N,2024-09-11
ACC000012204,CUST0009727,SAVINGS,BR0057,2018-01-27,114889.77,86464.74,INR,ACTIVE,N,2025-06-20
ACC000012205,CUST0006218,CURRENT,BR0043,2017-12-07,185809.33,171869.26,INR,ACTIVE,N,2024-08-04
ACC000012206,CUST0009100,CURRENT,BR0068,2018-02-28,117522.57,90254.82,INR,ACTIVE,N,2024-11-30
ACC000012207,CUST0009997,SALARY,BR0063,2019-10-02,100996.7,96198.78,INR,ACTIVE,N,2026-06-13
ACC000012208,CUST0004239,CURRENT,BR0019,2022-07-01,17093.69,192.79,INR,ACTIVE,N,2024-09-17
ACC000012209,CUST0000855,SAVINGS,BR0111,2019-11-16,16359.77,121.61,INR,ACTIVE,N,2024-01-04
ACC000012210,CUST0007105,CURRENT,BR0067,2025-09-16,55230.08,22224.05,INR,ACTIVE,N,2026-04-01
ACC000012211,CUST0005252,CURRENT,BR0019,2018-10-17,70586.23,31274.38,INR,ACTIVE,N,2024-09-15
ACC000012212,CUST0004805,FIXED_DEPOSIT,BR0057,2023-06-06,330182.79,311164.02,INR,ACTIVE,N,2023-07-07
ACC000012213,CUST0005074,SAVINGS,BR0112,2015-10-29,321027.24,312534.53,INR,ACTIVE,N,2024-11-03
ACC000012214,CUST0003672,SAVINGS,BR0064,2024-03-20,56747.76,10098.17,INR,ACTIVE,N,2025-07-29
ACC000012215,CUST0000227,SAVINGS,BR0087,2018-07-11,36790.76,34421.45,INR,ACTIVE,N,2025-03-02
ACC000012216,CUST0007495,SAVINGS,BR0052,2020-05-07,341138.48,338181.11,INR,ACTIVE,N,2026-04-02
ACC000012217,CUST0003259,SALARY,BR0082,2022-11-14,190895.56,149693.93,INR,ACTIVE,N,2025-06-23
ACC000012218,CUST0008618,SAVINGS,BR0013,2018-11-20,162503.03,147823.68,INR,ACTIVE,N,2026-07-05
ACC000012219,CUST0005509,SAVINGS,BR0097,2018-08-20,64991.83,21571.96,INR,ACTIVE,N,2023-10-31
ACC000012220,CUST0006548,FIXED_DEPOSIT,BR0077,2020-02-02,50066.89,41050.41,INR,DORMANT,N,2023-03-16
ACC000012221,CUST0001286,FIXED_DEPOSIT,BR0079,2021-12-24,53375.45,49498.5,INR,ACTIVE,N,2023-01-26
ACC000012222,CUST0003819,SAVINGS,BR0028,2021-04-17,351729.3,334166.79,INR,ACTIVE,N,2025-12-03
ACC000012223,CUST0000588,SAVINGS,BR0027,2021-12-19,137132.37,90541.52,INR,ACTIVE,N,2024-05-11
ACC000012224,CUST0006577,SAVINGS,BR0112,2017-11-20,78167.88,68783.07,INR,ACTIVE,N,2024-06-11
ACC000012225,CUST0009738,SAVINGS,BR0079,2025-03-18,47549.62,44015.72,INR,ACTIVE,N,2025-04-21
ACC000012226,CUST0003102,SAVINGS,BR0007,2024-08-07,53935.42,20195.02,INR,ACTIVE,N,2025-12-03
ACC000012227,CUST0000475,SAVINGS,BR0010,2023-12-22,39031.96,14488.72,INR,ACTIVE,N,2026-01-24
ACC000012228,CUST0003864,SAVINGS,BR0075,2020-03-25,77379.45,50328.82,INR,ACTIVE,N,2025-12-18
ACC000012229,CUST0001822,CURRENT,BR0104,2017-12-16,47162.24,4387.8,INR,ACTIVE,N,2024-10-28
ACC000012230,CUST0007284,SAVINGS,BR0051,2013-10-19,119745.26,87017.85,INR,ACTIVE,N,2023-12-25
ACC000012231,CUST0006863,SAVINGS,BR0111,2014-11-30,347698.52,311229.09,GBP,ACTIVE,N,2025-07-18
ACC000012232,CUST0003383,SAVINGS,BR0096,2016-09-10,28235.67,4526.04,INR,ACTIVE,N,2024-01-02
ACC000012233,CUST0009284,SAVINGS,BR0070,2014-01-13,68133.34,27424.28,INR,ACTIVE,N,2024-07-08
ACC000012234,CUST0008519,SALARY,BR0101,2013-05-02,14295.81,6959.43,INR,ACTIVE,N,2026-04-25
ACC000012235,CUST0006727,SAVINGS,BR0028,2016-01-11,69230.31,34955.08,INR,ACTIVE,Y,2026-01-31
ACC000012236,CUST0003444,SAVINGS,BR0009,2023-03-22,130351.58,117213.32,INR,ACTIVE,N,2024-01-04
ACC000012237,CUST0009909,SAVINGS,BR0117,2023-01-04,216473.37,215230.39,INR,ACTIVE,N,2025-11-13
ACC000012238,CUST0005806,SAVINGS,BR0073,2021-09-25,142590.57,93760.74,USD,CLOSED,N,2023-10-15
ACC000012239,CUST0006753,SAVINGS,BR0063,2020-01-03,31937.18,26741.32,INR,DORMANT,N,2023-01-17
ACC000012240,CUST0001700,SAVINGS,BR0078,2015-04-01,11190.34,7050.8,INR,ACTIVE,N,2024-12-30
ACC000012241,CUST0001342,SALARY,BR0044,2022-03-02,71989.61,49935.58,INR,ACTIVE,N,2024-02-08
ACC000012242,CUST0006194,SAVINGS,BR0118,2020-01-16,272384.3,265658.56,INR,ACTIVE,N,2025-05-13
ACC000012243,CUST0003809,SAVINGS,BR0112,2013-01-12,738300.67,693576.77,INR,ACTIVE,N,2025-07-24
ACC000012244,CUST0008357,SAVINGS,BR0082,2022-12-16,28484.69,5922.9,INR,ACTIVE,N,2025-11-25
ACC000012245,CUST0003841,SAVINGS,BR0107,2025-06-23,108336.71,66454.36,INR,ACTIVE,N,2025-08-09
ACC000012246,CUST0007003,SAVINGS,BR0048,2021-02-15,57878.58,15835.33,INR,ACTIVE,N,2026-04-13
ACC000012247,CUST0007356,SAVINGS,BR0035,2016-12-06,33985.61,22028.29,INR,ACTIVE,N,2024-03-28
ACC000012248,CUST0007611,SAVINGS,BR0036,2017-05-27,42540.47,1755.58,INR,ACTIVE,N,2023-04-20
ACC000012249,CUST0001161,SAVINGS,BR0083,2015-05-09,31779.3,2360.0,INR,ACTIVE,N,2023-03-28
ACC000012250,CUST0007349,SAVINGS,BR0031,2023-08-28,32236.84,19918.82,INR,ACTIVE,N,2026-06-24
ACC000012251,CUST0007435,SAVINGS,BR0115,2025-01-21,149421.77,113072.04,INR,ACTIVE,N,2026-05-07
ACC000012252,CUST0004931,SALARY,BR0028,2015-05-12,202187.93,171171.01,INR,ACTIVE,N,2026-06-22
ACC000012253,CUST0005043,SAVINGS,BR0009,2018-08-20,257480.15,210677.22,INR,BLOCKED,Y,2025-06-03
ACC000012254,CUST0007272,SAVINGS,BR0028,2021-08-25,107403.19,107159.3,INR,ACTIVE,N,2024-08-16
ACC000012255,CUST0003770,SALARY,BR0080,2016-08-17,437504.89,421556.99,INR,ACTIVE,N,2024-08-29
ACC000012256,CUST0001215,CURRENT,BR0116,2023-04-05,16962.92,9426.67,INR,ACTIVE,N,2025-08-06
ACC000012257,CUST0004542,SAVINGS,BR0053,2013-07-15,31811.62,25673.93,EUR,DORMANT,N,2023-10-13
ACC000012258,CUST0006006,SAVINGS,BR0120,2019-09-09,328297.03,280273.8,INR,ACTIVE,N,2024-08-01
ACC000012259,CUST0002306,SAVINGS,BR0008,2015-02-16,47739.49,24156.23,INR,CLOSED,N,2026-04-23
ACC000012260,CUST0000484,CURRENT,BR0008,2013-07-27,148522.87,138581.91,INR,ACTIVE,N,2023-09-18
ACC000012261,CUST0005759,SALARY,BR0089,2024-09-08,166362.48,126079.35,INR,ACTIVE,N,2025-12-14
ACC000012262,CUST0009231,SAVINGS,BR0074,2023-03-09,59575.77,37571.91,INR,ACTIVE,N,2024-10-16
ACC000012263,CUST0008594,SAVINGS,BR0025,2013-09-30,15276.29,9934.73,INR,ACTIVE,N,2023-02-25
ACC000012264,CUST0000986,SALARY,BR0065,2025-05-30,148319.85,134326.17,INR,ACTIVE,N,2026-07-06
ACC000012265,CUST0003840,SAVINGS,BR0050,2016-12-04,73461.76,62471.44,INR,ACTIVE,N,2026-01-19
ACC000012266,CUST0000566,SAVINGS,BR0081,2020-04-29,10227.6,2347.17,INR,ACTIVE,N,2025-10-25
ACC000012267,CUST0004149,SAVINGS,BR0049,2024-04-23,48136.37,13247.41,INR,ACTIVE,N,2024-05-25
ACC000012268,CUST0004499,SAVINGS,BR0017,2017-11-19,170627.96,164999.84,INR,ACTIVE,N,2026-03-09
ACC000012269,CUST0001805,SAVINGS,BR0088,2016-01-07,215463.95,212726.68,INR,ACTIVE,N,2023-12-29
ACC000012270,CUST0003286,CURRENT,BR0002,2019-10-01,66241.75,22663.18,INR,ACTIVE,N,2025-03-21
ACC000012271,CUST0005232,SAVINGS,BR0037,2026-01-31,193909.52,158440.78,INR,ACTIVE,N,2026-03-08
ACC000012272,CUST0006360,SAVINGS,BR0053,2014-12-29,25740.43,15502.07,INR,ACTIVE,N,2026-01-15
ACC000012273,CUST0004613,CURRENT,BR0088,2013-07-07,70318.97,46620.34,INR,ACTIVE,N,2025-09-02
ACC000012274,CUST0001472,SAVINGS,BR0003,2018-10-21,16952.46,992.02,INR,ACTIVE,N,2023-04-10
ACC000012275,CUST0008177,FIXED_DEPOSIT,BR0100,2026-03-02,151667.52,134697.83,INR,ACTIVE,N,2026-05-04
ACC000012276,CUST0007585,SAVINGS,BR0099,2014-04-24,74783.65,40329.92,INR,CLOSED,N,2024-05-27
ACC000012277,CUST0003146,FIXED_DEPOSIT,BR0013,2024-09-05,70705.56,23979.25,INR,ACTIVE,Y,2026-07-10
ACC000012278,CUST0002560,CURRENT,BR0117,2017-08-27,38217.12,25883.36,INR,ACTIVE,N,2025-02-06
ACC000012279,CUST0003529,SAVINGS,BR0094,2018-07-24,102794.81,61104.8,INR,ACTIVE,N,2023-10-15
ACC000012280,CUST0001923,SALARY,BR0107,2021-12-14,221736.2,211769.34,INR,ACTIVE,N,2025-09-13
ACC000012281,CUST0000038,SAVINGS,BR0012,2026-03-21,15467.52,11300.82,INR,ACTIVE,N,2026-06-13
ACC000012282,CUST0008067,SALARY,BR0076,2021-12-26,186226.29,159816.96,INR,ACTIVE,N,2024-03-12
ACC000012283,CUST0007759,SAVINGS,BR0005,2019-02-11,16531.57,5970.45,INR,ACTIVE,N,2024-01-18
ACC000012284,CUST0009325,SAVINGS,BR0083,2025-07-10,27134.97,24657.95,INR,ACTIVE,N,2026-06-14
ACC000012285,CUST0001803,SAVINGS,BR0042,2014-12-27,12157.41,5412.47,INR,ACTIVE,N,2023-02-09
ACC000012286,CUST0009573,SAVINGS,BR0008,2015-10-02,36742.57,17364.65,INR,ACTIVE,N,2025-08-20
ACC000012287,CUST0007802,FIXED_DEPOSIT,BR0033,2017-11-06,77791.56,45401.43,INR,ACTIVE,N,2025-01-29
ACC000012288,CUST0004600,SAVINGS,BR0025,2022-05-27,224668.24,188008.26,INR,ACTIVE,N,2025-08-16
ACC000012289,CUST0000419,SAVINGS,BR0112,2022-06-27,184204.34,160967.33,INR,ACTIVE,N,2023-01-20
ACC000012290,CUST0002310,SAVINGS,BR0042,2022-08-05,800967.97,800873.06,INR,ACTIVE,N,2025-03-16
ACC000012291,CUST0005053,SAVINGS,BR0097,2013-08-05,104295.72,92158.72,INR,ACTIVE,N,2025-08-18
ACC000012292,CUST0008562,SAVINGS,BR0033,2022-01-18,101899.59,60078.66,INR,BLOCKED,Y,2026-04-13
ACC000012293,CUST0000538,SAVINGS,BR0085,2013-12-16,58667.67,11795.43,INR,ACTIVE,N,2023-02-02
ACC000012294,CUST0004538,SAVINGS,BR0013,2017-11-01,36249.97,27655.38,INR,ACTIVE,N,2023-12-20
ACC000012295,CUST0004522,SAVINGS,BR0114,2021-09-30,269499.11,259592.03,INR,ACTIVE,N,2023-04-25
ACC000012296,CUST0007397,CURRENT,BR0065,2017-08-23,50721.66,12751.77,INR,ACTIVE,N,2023-05-16
ACC000012297,CUST0009281,SAVINGS,BR0073,2018-10-01,143979.53,95104.6,INR,CLOSED,N,2025-01-23
ACC000012298,CUST0000137,SAVINGS,BR0101,2013-10-28,53677.31,19691.46,INR,ACTIVE,Y,2024-09-30
ACC000012299,CUST0001030,SAVINGS,BR0090,2021-12-15,145486.03,107348.38,INR,ACTIVE,N,2024-09-18
ACC000012300,CUST0006709,CURRENT,BR0063,2020-08-27,105564.59,100603.79,INR,ACTIVE,N,2024-01-23
ACC000012301,CUST0008672,SAVINGS,BR0078,2013-09-18,271166.57,247733.97,INR,ACTIVE,N,2024-09-24
ACC000012302,CUST0009053,FIXED_DEPOSIT,BR0056,2023-08-13,14369.19,10432.72,GBP,ACTIVE,N,2024-09-26
ACC000012303,CUST0009813,CURRENT,BR0064,2020-11-24,22734.67,16294.8,INR,ACTIVE,N,2023-08-20
ACC000012304,CUST0004806,SAVINGS,BR0074,2016-12-28,30499.45,3792.99,INR,ACTIVE,N,2024-08-31
ACC000012305,CUST0002028,CURRENT,BR0037,2024-08-29,9027.67,8153.76,INR,ACTIVE,N,2025-10-01
ACC000012306,CUST0003275,CURRENT,BR0088,2019-07-05,36442.63,32113.08,INR,DORMANT,N,2025-06-12
ACC000012307,CUST0002845,SAVINGS,BR0014,2025-10-03,7424.87,5563.69,INR,ACTIVE,N,2026-04-01
ACC000012308,CUST0002616,SAVINGS,BR0056,2014-09-14,1890717.5,1877299.16,INR,ACTIVE,N,2026-07-23
ACC000012309,CUST0007167,CURRENT,BR0105,2017-10-16,419730.38,418477.65,INR,ACTIVE,N,2024-11-09
ACC000012310,CUST0008836,SAVINGS,BR0082,2013-06-02,347151.96,321200.28,INR,ACTIVE,N,2026-05-22
ACC000012311,CUST0002297,CURRENT,BR0114,2024-12-24,74031.3,68762.4,INR,ACTIVE,N,2025-08-01
ACC000012312,CUST0000261,SAVINGS,BR0069,2013-05-14,74067.88,45781.22,INR,ACTIVE,N,2026-04-18
ACC000012313,CUST0006044,SAVINGS,BR0102,2018-08-05,147984.87,133050.43,EUR,ACTIVE,N,2026-03-05
ACC000012314,CUST0008495,SAVINGS,BR0086,2022-11-26,21483.37,5801.36,INR,ACTIVE,N,2024-11-05
ACC000012315,CUST0003594,CURRENT,BR0020,2024-11-14,40695.16,4270.14,INR,ACTIVE,N,2025-04-07
ACC000012316,CUST0007602,SAVINGS,BR0110,2017-01-25,49710.42,44475.6,INR,ACTIVE,N,2025-05-02
ACC000012317,CUST0000283,SAVINGS,BR0063,2013-09-02,67475.85,33188.88,INR,ACTIVE,N,2025-06-03
ACC000012318,CUST0000576,SAVINGS,BR0107,2017-09-02,38479.62,38268.56,INR,ACTIVE,N,2025-07-22
ACC000012319,CUST0005874,SAVINGS,BR0106,2020-07-28,67760.93,29219.47,INR,ACTIVE,N,2023-10-02
ACC000012320,CUST0004615,CURRENT,BR0085,2017-08-31,29680.46,25349.62,INR,ACTIVE,N,2024-03-14
ACC000012321,CUST0006698,CURRENT,BR0076,2015-02-07,38864.89,16387.23,INR,ACTIVE,N,2024-07-03
ACC000012322,CUST0001801,SAVINGS,BR0023,2021-09-01,489425.9,481597.8,INR,ACTIVE,N,2023-10-02
ACC000012323,CUST0006389,SAVINGS,BR0082,2020-12-16,57438.64,12305.43,INR,ACTIVE,N,2023-03-03
ACC000012324,CUST0005055,SAVINGS,BR0084,2013-07-24,17243.14,11531.17,INR,ACTIVE,N,2025-02-27
ACC000012325,CUST0004535,CURRENT,BR0083,2014-12-15,46701.01,36614.1,INR,ACTIVE,N,2026-07-13
ACC000012326,CUST0007527,SAVINGS,BR0005,2023-06-30,49370.47,33512.14,EUR,ACTIVE,N,2025-08-24
ACC000012327,CUST0003081,CURRENT,BR0059,2015-08-29,44545.75,32146.0,INR,ACTIVE,N,2023-01-21
ACC000012328,CUST0008268,FIXED_DEPOSIT,BR0110,2023-12-12,38385.94,18074.52,INR,ACTIVE,N,2025-04-24
ACC000012329,CUST0007633,SAVINGS,BR0098,2022-10-23,147518.47,119961.98,INR,ACTIVE,N,2024-05-16
ACC000012330,CUST0003509,SAVINGS,BR0094,2016-07-04,190506.03,171302.24,INR,ACTIVE,N,2023-02-28
ACC000012331,CUST0009506,SAVINGS,BR0044,2013-07-15,168384.9,147191.05,INR,CLOSED,N,2026-01-31
ACC000012332,CUST0005170,SAVINGS,BR0037,2019-11-20,6293.46,719.49,INR,ACTIVE,N,2026-07-25
ACC000012333,CUST0002916,SAVINGS,BR0034,2013-09-11,28554.59,24992.27,INR,ACTIVE,N,2025-06-06
ACC000012334,CUST0000266,SAVINGS,BR0006,2013-05-31,34204.73,8129.12,INR,ACTIVE,N,2024-01-18
ACC000012335,CUST0006649,SAVINGS,BR0084,2018-03-27,76752.21,37771.72,INR,ACTIVE,N,2025-04-21
ACC000012336,CUST0000467,SAVINGS,BR0003,2019-10-15,190698.08,174524.85,INR,ACTIVE,N,2023-11-01
ACC000012337,CUST0003031,SALARY,BR0059,2017-03-07,58847.21,21301.34,INR,ACTIVE,N,2025-08-03
ACC000012338,CUST0009458,CURRENT,BR0038,2016-03-22,149865.95,104883.18,INR,ACTIVE,N,2023-04-23
ACC000012339,CUST0007065,CURRENT,BR0036,2015-08-29,236200.01,219143.11,INR,ACTIVE,N,2024-02-08
ACC000012340,CUST0002203,SAVINGS,BR0039,2018-04-09,9433.95,6147.34,INR,ACTIVE,N,2026-04-16
ACC000012341,CUST0004000,SAVINGS,BR0095,2013-10-30,33652.96,20132.58,INR,ACTIVE,N,2024-02-19
ACC000012342,CUST0001580,SAVINGS,BR0022,2018-01-24,208277.79,204581.87,INR,ACTIVE,N,2024-12-31
ACC000012343,CUST0000934,SALARY,BR0062,2015-07-27,40073.75,32139.04,INR,ACTIVE,N,2025-10-26
ACC000012344,CUST0003631,SAVINGS,BR0070,2025-09-12,84100.01,56435.59,INR,ACTIVE,N,2025-09-29
ACC000012345,CUST0009238,FIXED_DEPOSIT,BR0041,2026-01-02,33924.22,30245.68,INR,ACTIVE,N,2026-05-05
ACC000012346,CUST0006368,SAVINGS,BR0093,2017-01-25,43101.66,40529.13,INR,ACTIVE,N,2023-09-04
ACC000012347,CUST0003815,SAVINGS,BR0087,2013-05-02,63622.45,36555.88,INR,ACTIVE,N,2026-04-30
ACC000012348,CUST0002904,CURRENT,BR0029,2022-12-16,100848.28,52137.19,INR,ACTIVE,N,2023-07-01
ACC000012349,CUST0008372,SAVINGS,BR0065,2024-06-19,86592.37,69462.84,INR,ACTIVE,N,2026-04-27
ACC000012350,CUST0002321,SALARY,BR0037,2017-02-04,27054.35,25466.79,INR,ACTIVE,N,2024-09-03
ACC000012351,CUST0003714,SALARY,BR0010,2026-02-07,51156.57,33655.31,INR,ACTIVE,N,2026-05-02
ACC000012352,CUST0008684,SAVINGS,BR0041,2018-07-07,15058.0,8621.37,INR,ACTIVE,N,2024-05-28
ACC000012353,CUST0000352,CURRENT,BR0081,2020-02-22,66586.41,65248.24,INR,ACTIVE,N,2025-02-26
ACC000012354,CUST0008959,SAVINGS,BR0066,2025-08-15,623564.64,594461.79,INR,ACTIVE,N,2026-05-04
ACC000012355,CUST0009190,SAVINGS,BR0017,2025-10-26,39021.26,8384.19,INR,ACTIVE,N,2026-02-08
ACC000012356,CUST0007347,SALARY,BR0035,2024-10-04,26985.79,26581.01,INR,ACTIVE,N,2024-11-09
ACC000012357,CUST0008711,SAVINGS,BR0110,2024-05-08,314880.82,279319.8,INR,ACTIVE,N,2025-05-28
ACC000012358,CUST0006578,CURRENT,BR0081,2023-11-12,77504.92,34839.58,INR,ACTIVE,N,2024-01-04
